Feature-1,Feature-2,Feature-3,Feature-4,Feature-5,Feature-6,Feature-7,Feature-8,Feature-9,Feature-10,Feature-11,Feature-12,Feature-13,Feature-14,Feature-15,Feature-16,Feature-17,Feature-18,Feature-19,Group
0.00298419,0.007319334,-2.8448148,-48.59365,-13.939389,-10.456052,7.947489,13.380156,9.481547,-20.03574,-5.4235697,15.597267,19.662786,9.221443,1986.585449,5659036,-4.17E-09,0.053222656,1.565349579,1
0.00482237,0.009790949,106.45775,-70.364044,-33.90578,-7.3641753,2.472195,-5.622468,-12.8605,-9.041848,1.7307551,33.176636,47.87429,41.479527,824.2597656,2392606.75,-7.91E-09,0.025604717,3.349999905,1
0.003120537,0.00569137,17.267607,-56.09243,-17.194513,-23.725145,-15.314898,-5.6366754,8.621424,18.488058,14.592612,3.9989083,-3.6481345,-10.892574,1272.766357,5233349,-4.60E-09,0.032108702,2.468390703,1
0.003682121,0.010698523,90.39508,-75.36238,-33.3741,0.83969325,-6.557215,-24.741213,-7.9312806,4.704158,-3.2409878,-1.8209072,3.4817443,12.054735,951.1506958,3406855,-5.43E-09,0.03528253,4.189655304,1
0.004229692,0.012081897,62.100452,-83.276436,-29.742895,8.093697,6.6082363,0.38493314,11.222714,11.465677,19.47095,36.848003,18.132833,-11.17128,1536.644287,2987991.25,-5.84E-09,0.058290113,3.159663916,1
0.002122558,0.005714742,-34.1032,-74.46951,-11.784024,16.673943,16.370068,-14.280889,-5.6549015,29.9395,-5.4410715,-9.9057865,33.36566,24.702719,2463.780518,4568222,-1.64E-09,0.095738001,1.550420165,1
0.004015186,0.005715035,41.93,-83.3969,-35.896152,-16.219646,-2.506779,7.5771894,-3.1101587,0.11553471,24.366163,53.058804,36.89533,16.966919,1386.875244,2927067.25,-6.03E-09,0.04651878,2.718861103,1
0.003903834,0.009575398,107.643196,-37.770115,-17.249687,-2.2047114,-10.614194,-17.904575,-13.341617,-11.530538,-1.982088,8.873306,1.8717868,0.62934715,952.9360352,3836393,-6.26E-09,0.028603967,5.621387482,1
0.003075944,0.004992114,-18.346935,-54.851288,-3.4451394,24.615898,14.221468,-22.78692,-8.271885,29.98617,11.226124,-19.251635,14.556116,47.67912,2191.91333,3408072.5,-3.03E-09,0.091195092,1.008771896,1
0.00492076,0.009140898,12.593527,-78.43901,-26.760475,-4.976662,11.638569,16.356499,16.407516,14.95214,-13.268326,5.2040772,25.613003,49.28298,1310.527344,3428128.25,-7.76E-09,0.048026841,2.312820435,1
0.004080256,0.011069745,42.134274,-88.23123,-23.57199,-8.474609,-9.558554,2.770988,17.743774,33.237423,28.299154,6.276206,-14.871178,-18.221357,1373.622559,3020892.25,-5.77E-09,0.038649339,3.288461447,1
0.00418693,0.006037997,7.1261044,-46.490753,-19.259851,11.138114,52.42446,40.333763,-11.220055,-35.61265,1.3383934,46.534397,52.587513,-11.656311,1481.294312,3089282,-6.23E-09,0.058116719,1.663594484,1
0.004019861,0.012616596,0.22231485,-42.06019,-13.779888,-9.502,17.697462,38.264492,22.493977,-2.216856,-7.703544,3.8614032,20.632248,54.91946,1271.227661,3768238.75,-5.97E-09,0.046437424,1.819230795,1
0.00337404,0.012808011,3.589592,-53.19447,-25.514017,13.893721,26.178106,11.836224,-19.721136,14.483012,25.60368,25.922455,-4.6208534,16.339693,1954.044434,5847137.5,-3.83E-09,0.088642843,1.367567539,1
0.004430943,0.008678445,14.259052,-51.796375,-26.727654,-8.037549,13.731199,37.72474,32.798664,13.735966,-15.870566,-7.9118953,16.65679,49.604965,1279.406372,3503816,-6.53E-09,0.049849689,1.90322578,1
0.001969624,0.00503947,63.69415,-6.4279385,-1.9879007,-6.161105,-0.7250272,-6.7765875,-4.7061925,-1.1619136,2.3632262,3.3814902,1.3478645,-2.6798286,1063.820313,5481228,-3.54E-09,0.022466596,2.145695448,1
0.002258437,0.004058952,-18.129175,-42.395466,-4.379617,4.6961884,14.072677,-10.538233,-11.307204,12.606312,15.876738,-2.914651,-14.800346,22.969793,1952.358276,5391542,-2.67E-09,0.057062846,0.891176462,1
0.004486909,0.007932052,81.68525,-44.397274,-17.79941,-2.9024491,-1.8117933,-9.330263,-30.408598,-31.660208,-8.772379,9.897563,4.1410174,8.612757,832.3618774,3612597,-7.86E-09,0.026914243,3.385802507,1
0.003493071,0.006576001,77.66283,-40.044968,-16.956457,-5.8630004,-3.246696,-13.359864,-10.865427,-15.406738,-11.634664,-5.265568,-3.4418917,-8.394263,1069.244873,4649818,-6.15E-09,0.024525883,4.305343628,1
0.003741581,0.012215066,45.90855,-74.61087,-25.848671,-22.77452,-8.567571,-11.332567,-8.245644,0.6229288,3.71303,17.303493,29.521072,27.087833,1317.416992,3861238.25,-5.98E-09,0.043778047,3.408304453,1
0.004676043,0.007784619,10.991577,-77.40974,-20.864422,-6.998223,9.776069,27.78423,11.608818,-7.7978935,-10.79411,13.345578,36.872307,55.24068,1550.156616,3130128.5,-7.51E-09,0.059439011,2.172268867,1
0.00250748,0.006798855,28.953714,-52.355145,-12.187491,-16.510754,-12.759138,-9.500169,-2.5057213,9.9702,22.975231,25.551798,18.738914,15.712164,1170.478882,4827547,-3.66E-09,0.024660703,2.385665417,1
0.003398175,0.006186442,20.358496,-61.26603,-23.453835,-18.327066,-11.373646,0.15426853,10.008179,15.693254,10.470042,9.323767,-6.441506,-25.820965,1268.394653,4714363,-5.48E-09,0.029249897,2.017492771,1
0.003822203,0.007016172,9.81422,-56.409996,-15.526945,17.968132,44.522945,10.307092,-33.377983,-7.865927,35.00334,43.5824,-8.897979,-16.437546,1779.316406,2836605,-5.03E-09,0.074608028,0.907834113,1
0.003469218,0.007511553,3.9131136,-54.55651,-16.94676,-13.718725,1.6911143,3.4109378,12.494593,10.13559,-6.2158637,-9.159913,-2.4785717,9.914577,1479.878052,5399089,-5.91E-09,0.035847656,2.351999998,1
0.003958866,0.008260733,43.61012,-74.321045,-11.837258,-3.3951962,-1.9279239,-1.2118642,-2.2737997,17.68792,28.093195,30.504904,15.433048,-2.0554285,1380.826782,3134967.5,-6.02E-09,0.047573619,2.757692337,1
0.004117536,0.006477879,-4.927661,-53.190475,-24.33983,17.652319,47.147915,16.150797,-19.481894,-14.5424595,31.548923,34.663944,5.332841,-28.528284,1707.683105,3549859.5,-5.53E-09,0.077580273,1.251445055,1
0.003175338,0.005995858,-24.945694,-82.04021,-12.545453,18.95922,-3.5894353,-12.204726,7.273505,39.03251,-23.131922,-15.1379,38.65571,14.22681,2455.133301,2886575,-2.55E-09,0.112484977,0.933333337,1
0.004775751,0.010995511,72.15283,-85.85141,-56.340828,-29.997236,-14.255231,-12.391614,7.437008,25.8586,20.358541,-6.6914716,-24.825298,-17.938913,1113.015747,2672498.5,-7.79E-09,0.039754231,2.546296358,1
0.003280274,0.006155564,-10.624476,-56.277866,-14.823135,23.433603,22.468182,-10.158094,-17.305359,26.85919,33.083458,3.6232572,-3.097206,38.92281,2140.948242,4210290.5,-3.59E-09,0.089853764,0.979487181,1
0.003362904,0.007534792,6.7142262,-60.74454,-19.321842,-14.907533,-0.59587103,2.5815032,17.704578,22.154652,5.7317853,-13.825193,-21.61502,1.901715,1505.10022,4585984.5,-5.17E-09,0.034917209,2.158208847,1
0.003019693,0.012021299,-5.0405116,-60.18516,-3.7629588,12.353541,27.6565,9.905462,-19.631676,10.691728,33.68559,26.972958,-7.379566,15.954574,2185.236572,4420617,-3.25E-09,0.096684188,1.359447002,1
0.004720929,0.010282024,99.46934,-68.015526,-20.981976,-9.317593,-4.727686,-10.022119,-17.29823,-15.884534,-5.917657,1.3966764,-6.735844,1.0869546,890.0031738,3255365.25,-7.99E-09,0.032586746,6.141975403,1
0.004388463,0.008180417,81.3388,-77.76649,-29.251013,-0.81777465,-8.6471615,-16.64922,-18.70542,-11.743502,2.8743684,3.0869875,-1.8977917,15.595031,941.1403198,3243794.25,-7.06E-09,0.029030129,4.521605015,1
0.003275464,0.009198432,59.534847,-74.48728,-26.810387,3.891691,8.218306,3.370478,6.548955,16.788551,23.515207,31.914827,15.462759,-7.5322084,1442.828613,3130083.5,-4.04E-09,0.052414324,2.487395048,1
0.004589195,0.008538845,132.27875,-46.222355,-15.48566,-6.5668745,1.9936075,0.86471796,-20.693832,-27.742584,-11.632113,5.024482,-2.830095,4.871225,695.0420532,2730121.25,-7.56E-09,0.018941557,4.050000191,1
0.004512701,0.0090606,124.45825,-50.414917,-25.624243,-3.821524,0.124569036,-11.328195,-22.757328,-11.227565,-1.6766046,1.0646199,5.7695875,25.614138,716.4053345,2259072.5,-7.35E-09,0.02569221,3.457983255,1
0.002961973,0.007222601,-2.0014517,-49.442932,-10.099766,-11.545545,4.3407187,11.10529,13.441612,1.5374285,-4.136443,3.4924152,3.0365946,30.053368,1695.012817,4735927.5,-4.25E-09,0.036662359,1.740845084,1
0.002864359,0.011030528,-8.020341,-57.276558,-3.8064058,8.720062,27.991446,6.0647883,-18.80133,12.965105,30.997406,27.32567,-3.5060675,14.922545,2369.78125,4784770.5,-2.98E-09,0.098907329,1.359447002,1
0.004529246,0.008244789,78.20474,-69.66939,-39.003925,-18.83534,-13.551654,-8.014235,-15.2851095,-4.2005095,22.100264,41.148045,39.04477,39.23201,833.5255127,2536565.25,-7.62E-09,0.026897173,2.669039249,1
0.004324479,0.01224134,-1.4067146,-47.047283,-18.869373,-9.865639,19.57991,40.811905,27.029177,-3.7198467,-10.130378,1.7515624,20.56895,58.508934,1298.768311,3702628.25,-6.45E-09,0.046568979,1.880184293,1
0.002933898,0.01139068,-1.4680089,-58.939243,-15.065393,-15.342062,3.8489013,11.923487,11.948649,1.433449,-5.762328,-0.38997924,-0.49997857,18.48843,1931.227295,4831970.5,-3.81E-09,0.052582376,2.360881567,1
0.002448916,0.010176298,33.596985,-54.62446,-13.713349,-5.7643027,-10.266105,-11.832887,-0.9572666,8.358811,7.4663286,14.488138,25.215761,25.695328,1335.675049,4814918.5,-3.34E-09,0.039023992,2.35646677,1
0.004950523,0.007974925,43.328636,-90.456604,-44.12315,-16.370077,-2.5667722,-2.1595101,28.333298,48.251163,28.816095,4.7070594,-20.376818,-42.411724,1115.003906,3259370.75,-8.12E-09,0.034343518,2.40789485,1
0.004127119,0.007239792,49.65403,-65.58504,-25.88901,-17.2376,-10.433573,2.0753176,-0.50499713,11.865136,31.187883,45.89661,37.134865,28.295727,859.1519775,3529597,-6.96E-09,0.020188738,2.369637012,1
0.002920183,0.006822504,-8.756825,-51.498352,-13.335194,-8.777211,16.549263,8.476245,-4.638814,-18.065483,3.3381128,15.147506,25.473978,-7.342184,1714.835938,5026941.5,-3.97E-09,0.049274918,1.607843161,1
0.004471498,0.009218522,46.086292,-71.90993,-34.230827,-0.26490828,0.3773551,2.0629804,24.580736,33.614178,18.42258,5.3486037,-15.517866,-20.17565,1161.783447,3047396.5,-6.32E-09,0.037743319,2.441176414,1
0.003783835,0.010850538,-3.496851,-63.572277,-19.726282,28.267536,33.457172,-11.040016,-24.849728,22.668835,36.80463,15.730101,-12.8260145,29.434435,1956.907837,3883433.75,-4.47E-09,0.090950519,0.86153847,1
0.003323486,0.010657611,-10.0463505,-61.314926,-17.332285,17.948591,30.720306,8.933336,-8.329718,-9.323597,19.725973,25.169785,6.7822323,-26.12175,1825.384766,4381559.5,-4.68E-09,0.064860404,1.483870983,1
0.002256455,0.005595821,-14.301302,-52.34192,-10.562933,20.07036,13.446355,-18.669077,0.06483827,27.260511,5.347697,-30.671772,9.342753,46.614853,2056.589355,3510571.75,-1.78E-09,0.080936827,0.706896544,1
0.004437831,0.008776262,127.82909,-31.293943,-17.875202,-4.2341375,4.868986,-1.4835924,-27.108864,-35.872475,-18.303368,8.546745,13.814314,18.20747,601.2578125,2742440.5,-7.24E-09,0.015358323,2.72307682,1
0.004625979,0.00807689,8.907098,-53.367428,-19.5345,14.690723,41.765453,21.960108,-22.170048,-16.046986,30.167341,42.470306,15.994322,-30.985561,1804.379639,3351188.75,-7.03E-09,0.078383766,1.654377937,1
0.003278812,0.004858971,-17.308662,-53.03261,-15.128413,-3.0161753,20.259497,2.3296523,-14.555871,-10.7192335,12.885724,23.49111,-2.0723577,-18.535824,1753.625244,4716840,-4.75E-09,0.053922527,1.578787923,1
0.004609783,0.006793262,40.707146,-88.19205,-36.015015,-15.24893,-2.8006113,9.975795,-3.671755,-2.224371,21.4146,53.07157,38.472706,18.254164,1448.534424,2873386.5,-7.41E-09,0.050640501,2.875444889,1
0.004195408,0.006909641,74.18546,-58.68974,-22.294334,-0.22385181,-3.0836668,-20.904089,-19.354122,-14.16042,-2.3571095,15.78968,23.668964,26.78902,888.7810059,3449089.25,-7.17E-09,0.018434789,3.708184958,1
0.003874997,0.008401839,45.29667,-63.01101,-18.539085,-27.815304,-18.130384,-15.77868,-8.575204,2.0080175,10.46924,17.970167,21.222342,32.880676,1092.507202,4113141.5,-6.56E-09,0.029065197,3.261261225,1
0.002458004,0.004321095,-17.471142,-45.065933,-9.2123,5.7371,6.6022034,-14.686418,-2.4349148,17.567875,4.06895,-18.110806,11.239145,29.921988,2168.272461,4316321,-2.60E-09,0.070831113,0.680124223,1
0.00441278,0.007713943,12.576054,-68.103905,-20.66703,9.907059,37.70013,36.65699,-13.622996,-34.953224,0.34996074,44.32697,44.894287,-15.661585,1837.927368,3229268.75,-6.51E-09,0.070438512,1.460829496,1
0.003439458,0.009254048,-18.388695,-55.47596,-10.034579,25.576365,14.444101,-19.471485,-12.3349085,27.338991,15.965474,-13.277585,16.111307,40.691,2210.726074,3869555.25,-3.82E-09,0.087529033,1.086486459,1
0.001957933,0.005225152,-13.99889,-55.233425,-5.3516493,17.19995,10.571406,-13.509331,-1.9374691,27.422445,8.729578,-33.645332,10.630513,44.850525,2031.810913,3701293.5,-1.40E-09,0.077353291,0.718390822,1
0.00299658,0.020630145,59.95402,-73.472916,-32.66177,-11.639028,-14.69277,-14.587544,9.514467,18.71568,-2.5664113,-11.269521,1.4775673,6.8096895,1219.015625,4018791.75,-3.81E-09,0.033124849,3.389312983,1
0.004698447,0.007398452,119.276924,-53.883606,-23.221823,-0.62170094,-9.207043,-15.269739,-26.689018,-21.350313,-3.540833,19.011143,32.17739,40.66003,687.1151123,2289777.25,-7.89E-09,0.019545611,3.340336084,1
0.003158271,0.00489391,16.453377,-53.693985,-17.218184,-21.074337,-4.5406256,-0.828965,19.134726,20.174698,3.109406,6.9450607,3.1891482,-17.232893,1281.797852,4949969.5,-4.93E-09,0.027449733,2.0930233,1
0.005765402,0.014917852,127.83249,-57.973656,-52.65645,-26.083223,-12.940324,-11.880747,-12.665655,-4.78428,6.754034,-8.639033,-23.980534,-6.6644406,905.3969727,3273143.75,-9.50E-09,0.038018171,8.330961227,1
0.003921449,0.01233783,58.53693,-59.500347,-3.2889466,10.778838,8.95917,9.091526,8.800571,8.675796,24.305468,39.071228,17.937292,-0.9514979,1452.399902,3684827,-5.49E-09,0.047709074,3.505338192,1
0.004352003,0.009436984,29.813793,-87.03035,-18.538437,-3.8092246,0.61119825,7.080389,9.450964,18.641804,13.480699,7.4298005,-8.899038,-17.968706,1433.575806,2799383.25,-6.16E-09,0.048208542,2.718487501,1
0.004201959,0.005898172,7.064013,-56.82299,-12.359366,16.053284,34.385376,16.71825,-18.663656,-15.956975,29.50637,38.60457,6.7034492,-28.705256,1745.105469,3266388,-5.94E-09,0.070483513,1.142857194,1
0.003058325,0.014331885,67.62863,-59.09452,-28.020452,-6.179846,-13.145634,-17.807003,2.4962351,11.847857,-3.7507555,-11.967425,3.273553,15.00276,1266.597046,4575453.5,-4.38E-09,0.032172807,3.38532114,1
0.002605056,0.016269147,-2.1861172,-48.987427,-39.34405,19.95721,17.707006,3.663282,-21.743711,24.036312,25.9621,20.215612,-0.30225107,33.531174,1901.053711,7603629.5,-2.38E-09,0.106988207,1.138157845,1
0.003313238,0.006625104,62.59133,-46.34715,-19.882614,-17.089148,-13.362032,-14.88484,-16.871487,-13.032395,-3.7161136,5.188953,-4.9388885,-6.2274437,1137.11145,4510559.5,-5.17E-09,0.029130507,2.565096855,1
0.004431595,0.008012754,97.189865,-58.97087,-38.831123,-16.783255,-11.1359825,-17.421288,-19.492435,0.6542976,27.77302,51.884895,49.99768,41.998585,755.8598633,2148178,-6.72E-09,0.021435136,2.39915967,1
0.002360241,0.005772944,-22.431484,-48.842648,-10.390738,4.3259006,12.017525,-5.893832,-7.611905,13.471939,12.707098,-2.667838,-12.646252,26.93203,1816.334839,4992060.5,-2.64E-09,0.057870917,0.984894276,1
0.004844029,0.00913632,83.09933,-72.61144,-35.048145,-3.1598866,-8.068149,-18.489258,-24.292488,-19.175053,-4.2933464,14.363705,27.345716,29.44932,789.5459595,2941906.5,-8.00E-09,0.02482415,4.395017624,1
0.003797029,0.010184912,21.87123,-82.4498,-8.5497675,1.3331299,-3.416664,10.662516,3.8705423,3.1766517,28.795185,35.097733,-7.115463,-17.438932,1763.960327,3173028.25,-4.86E-09,0.057994682,3.592437029,1
0.005255925,0.006731128,62.59061,-96.18627,-50.47508,-22.712301,-6.175348,6.0610876,24.018456,39.434204,38.850433,10.681043,-29.040468,-47.399925,971.6598511,1991420.875,-8.57E-09,0.03429088,2.204620361,1
0.00248626,0.006202465,-6.9513416,-54.13243,-20.907833,24.227379,28.101389,-6.6213593,-21.770134,19.639307,32.881092,14.041048,-10.103065,24.599375,2135.821533,4878171,-2.65E-09,0.10149239,0.758974373,1
0.002635214,0.011407385,-2.4601266,-70.3811,-17.82737,-17.679121,-0.23587316,12.92376,16.057154,-1.9964986,-9.661873,2.060978,-0.32300586,14.500201,1966.779175,4240438,-2.91E-09,0.064871095,2.368000031,1
0.004609372,0.008599716,73.701065,-75.080894,-37.135532,-12.112312,2.1908693,5.4820614,12.436457,32.849068,30.502905,10.488012,-13.231619,-22.924261,1139.053101,3017797.25,-7.36E-09,0.037829421,2.267281055,1
0.005315892,0.010103514,98.61373,-85.20627,-50.0192,-15.039712,-17.306217,-33.917484,-19.496798,-2.4634275,1.2738022,-3.125899,-14.702769,2.0333135,801.5553589,2654293.25,-8.92E-09,0.03213219,4.495798111,1
0.00363073,0.008831346,45.08131,-64.77248,-14.015555,-16.156279,-14.19697,-20.92105,-14.205937,1.4848555,7.171666,3.7505198,4.569362,27.70492,1171.360962,4405004,-5.86E-09,0.033320162,4.015463829,1
0.004257281,0.010341762,90.09439,-51.476242,-19.689209,-5.29197,-6.266861,-7.7780695,-12.152073,-14.205868,-4.915727,1.829305,-2.6581037,3.4340296,960.2418823,3796520,-7.19E-09,0.031201774,5.197530746,1
0.004264368,0.01335096,60.44522,-88.9059,-38.24053,-15.090099,-13.111867,-13.059068,17.334421,40.350346,12.387769,-12.98183,-10.059113,-7.0730934,1146.20105,3437376.25,-6.51E-09,0.035209566,3.00574708,1
0.002166383,0.006425843,-37.534225,-71.62144,-13.670147,16.947212,13.940975,-14.010763,-1.0843122,26.837255,-7.065786,-15.568387,34.500244,29.357025,2372.498535,4555336,-1.61E-09,0.093180962,1.646153808,1
0.002317161,0.005392212,-24.143011,-71.81923,-13.891363,15.070574,-2.8891902,-11.039401,5.052055,36.609882,-21.563656,-11.699952,35.34279,11.940902,2407.106689,3878552.25,-1.70E-09,0.107068606,0.90322578,1
0.004584539,0.007130228,13.846443,-38.40406,-19.143072,-0.487062,39.10439,43.38978,-1.5318761,-31.410917,-1.7935243,24.986723,44.201626,23.551542,1456.519287,3172453.5,-7.45E-09,0.057206865,1.306722641,1
0.001462805,0.003829223,-16.434454,-43.665966,-12.135388,-3.5022376,17.037333,-2.0247552,-13.434121,0.18656664,14.231168,14.232114,-14.488313,-0.553807,2046.661743,5185713,-1.46E-09,0.063313805,0.844444454,1
0.004487328,0.008393215,152.01434,-36.429012,-12.903011,9.621329,9.643468,-2.0542874,-18.953257,-23.467943,-18.701706,-14.434631,-20.911922,-13.340788,561.8424683,2933202.75,-7.32E-09,0.013408954,3.915384531,1
0.004325054,0.010098751,131.44904,-39.32346,-26.83875,-4.729428,-15.03833,-42.983437,-30.227467,-28.353355,-15.819561,2.9707994,12.496883,12.331299,637.8759155,3181156.25,-6.61E-09,0.025371989,5.88549614,1
0.002766831,0.006631028,-2.4928763,-60.11293,-16.349117,-10.950621,11.526798,13.119573,6.260879,-16.302765,-22.770662,8.830555,36.002186,9.8444,1989.748901,4542311,-3.15E-09,0.053186819,1.629969478,1
0.004732411,0.008255263,12.204722,-75.01849,-22.997686,-2.0473413,13.141942,14.359068,21.815989,7.8310924,-10.621528,5.6366243,25.397495,46.24452,1442.473877,3234750.25,-7.61E-09,0.055445798,2.216589928,1
0.005110623,0.008066,25.719748,-79.43237,-20.541878,-6.7051554,1.8014585,16.845152,25.488192,18.956282,-2.754739,-8.857991,-6.454177,15.553356,1260.981934,3274997.75,-8.69E-09,0.042347115,2.361344576,1
0.004851148,0.006518043,9.288887,-65.88835,-15.212388,16.089182,33.844738,16.963488,-23.584684,-19.180975,31.245153,41.22312,7.0359364,-33.732887,1735.729736,2792013.75,-7.32E-09,0.074038737,1.53456223,1
0.00440452,0.010077825,55.34515,-79.890755,-30.180525,4.366096,9.358754,5.426349,1.9903741,14.813257,34.0067,49.981518,40.31397,24.118452,1381.480469,3033590.5,-6.51E-09,0.048124373,3.320284605,1
0.004653099,0.007894929,67.02057,-79.42209,-29.703583,-5.5688944,-7.2221174,-5.1971836,-9.812378,-11.070852,6.5088425,26.377304,34.18833,35.537518,850.4581299,3129105.5,-8.04E-09,0.02921469,3.409240961,1
0.004455954,0.007004155,127.26274,-29.705217,-18.803328,-8.449496,6.8749266,-4.132629,-31.167225,-38.96351,-20.747932,4.8444214,13.226063,20.22246,617.2958374,2573964.25,-7.15E-09,0.016628234,2.953781605,1
0.004316018,0.006753603,122.41675,-46.906075,-6.5211763,7.723866,-4.9677396,-22.20415,-31.507402,-25.31395,-15.994171,2.5395896,11.017966,14.557737,682.2571411,2700012.25,-7.00E-09,0.018376278,3.707692385,1
0.004569699,0.009981928,86.74169,-74.24455,-46.63792,-15.534888,-22.915638,-24.943851,-9.965876,3.9361408,0.14830327,-8.775614,-9.783146,10.555225,940.4762573,3055230.75,-7.32E-09,0.032703564,4.046204567,1
0.002542572,0.006182496,-7.172807,-51.802628,-16.304667,28.171198,31.712011,-5.7715044,-22.34138,19.706778,34.534916,15.615754,-11.619308,26.0466,2002.643555,4408270.5,-2.60E-09,0.093428232,0.889400899,1
0.004298785,0.011123347,32.423298,-96.847984,-15.721567,-1.1638603,-3.6789992,3.763275,-3.8609514,14.260933,24.006346,27.584457,13.431461,-13.2463045,1672.316162,2967355.5,-6.16E-09,0.057953652,3.794117689,1
0.004379413,0.010702153,16.093592,-83.78145,-25.641245,4.7025127,13.158746,15.750697,29.29808,11.817433,-20.758417,-21.947886,10.638116,51.02515,1483.001587,3600900.25,-6.71E-09,0.054414447,2.006578922,1
0.003441267,0.007580669,75.60952,-51.577538,-19.697468,-15.659426,-12.679506,-10.35422,-7.7605553,-12.300282,-5.5512433,2.877879,4.7129984,0.689029,954.5482788,4294421,-5.90E-09,0.02540092,3.963855505,1
0.004552907,0.008960616,7.6480045,-72.009514,-14.29964,8.205175,33.47892,31.56351,-16.947468,-31.122694,2.6064603,41.751205,42.386013,-15.203971,1715.982422,2793998.75,-6.96E-09,0.074429087,1.835897446,1
0.003413378,0.008653655,13.200529,-69.07106,-25.088417,-11.103175,-8.939759,-4.1231875,13.544457,24.929667,13.480249,-3.137553,-16.458624,-8.877757,1618.361084,4196982,-4.86E-09,0.049355533,2.721153736,1
0.004524682,0.011989882,59.754475,-81.27354,-30.750992,-6.4475513,4.5390487,-4.002771,-4.1186275,16.074684,35.88725,49.464558,42.311913,25.51179,1319.675903,2879381.5,-6.73E-09,0.046469349,3.176923037,1
0.003795966,0.006441687,2.7627876,-43.49344,-16.750116,-7.107559,18.083164,37.964127,14.569703,-10.475399,-15.325304,8.1277685,38.644955,55.41904,1471.869019,3911731.25,-5.36E-09,0.054798286,1.831932783,1
0.004736976,0.007023334,113.60237,-39.16862,-18.305777,-12.987864,-10.382249,-19.62123,-31.851957,-14.291869,4.2361307,24.485008,40.82307,47.263657,641.3222656,2548767,-7.81E-09,0.019319935,2.621848822,1
0.002551478,0.006900007,-21.43583,-75.43728,-11.3190565,15.093536,-3.5606627,-14.083587,10.357975,31.019634,-22.748669,-15.88508,34.8365,12.025655,2435.573486,3177273,-1.91E-09,0.102999799,1.102564096,1
0.004471507,0.007889658,90.113594,-74.74753,-15.160248,6.662766,-9.956608,-24.543837,-32.140453,-27.117964,-10.706484,6.311522,5.142519,6.125324,851.2554932,3280101.5,-7.19E-09,0.027122976,5.541254044,1
0.004247519,0.011478498,9.417885,-75.94246,-23.49026,3.6790535,15.641003,14.524066,28.628922,14.135596,-19.30385,-23.772076,11.527238,51.636364,1568.115601,3785852.75,-6.52E-09,0.04925216,1.802631617,1
0.003862632,0.007010561,20.068329,-68.17792,-22.728708,6.549768,12.274545,15.00507,26.360323,11.860278,-16.724848,-17.24223,12.385477,43.79305,1469.104736,3478689,-6.05E-09,0.046381105,1.50574708,1
0.004421292,0.007797281,22.251787,-61.947075,-12.629234,1.7226608,24.697931,34.096523,-4.2137175,-23.453058,-5.364965,23.442408,40.69115,20.980055,1624.27478,3058773.5,-7.06E-09,0.064273112,1.188940048,1
0.003619127,0.00506506,-13.601323,-56.960335,-17.507898,-1.2022763,20.214256,14.283985,-19.378849,-21.578724,10.604706,26.918928,17.17654,-26.808126,1794.726074,4642304,-5.73E-09,0.055689391,1.608069181,1
0.003981013,0.006985712,-2.451731,-59.84453,-16.095757,-15.977759,3.0917263,15.038211,15.105734,-1.6714114,-11.603395,-1.0088961,-0.035123497,35.297306,1803.887329,4438820.5,-6.41E-09,0.045074087,1.780864239,1
0.003442621,0.014008034,87.29289,-76.46289,-44.78734,-4.319128,-11.054527,-28.5618,-5.9219866,8.548404,-6.15266,-10.07569,0.62476736,13.210552,935.6929321,3402778.5,-4.75E-09,0.038227282,4.1842103,1
0.004235667,0.007673294,132.55763,-24.884895,-10.761638,0.8893926,1.3867177,-4.9381413,-17.113495,-19.370153,-11.8705,0.7668147,2.6156082,3.8287373,598.7298584,2824712,-7.16E-09,0.014638769,3.283828497,1
0.003747095,0.009110964,58.244236,-54.78056,-19.52894,-4.8750567,-11.705878,-21.173752,-9.961768,5.8135448,7.819909,0.42003855,-4.8589644,6.6553617,1026.893921,4453627,-6.27E-09,0.023324519,3.664893627,1
0.004365302,0.007184558,111.25645,-65.28008,-39.195107,-7.5385556,-1.8272786,-25.679745,-24.42129,-13.314544,-8.7710495,-1.7986293,1.3258141,17.88386,736.0302124,2175318.5,-6.62E-09,0.02765128,3.832904816,1
0.00353256,0.007793582,72.15542,-52.92471,-25.885368,-17.181654,-8.470788,-12.3384,-11.261358,-8.666609,-7.2828746,-1.1591213,0.7862463,1.606416,1134.958374,4542103,-5.80E-09,0.028369421,3.948275805,1
0.003980481,0.010560085,47.50395,-55.922,-22.717115,0.37552786,-0.26566693,17.165602,26.502886,34.231937,17.08384,-9.129241,-16.437452,3.10673,1269.840332,3917781.25,-5.76E-09,0.042129282,2.211538553,1
0.00343683,0.010060333,56.1061,-64.62498,-15.330441,0.21144073,-3.2885365,-14.667137,-3.3317988,11.160329,17.558779,26.698088,35.90118,40.050987,1298.886353,3933433.75,-5.43E-09,0.037477463,2.646153927,1
0.003538773,0.008456721,145.70686,-15.426652,1.3751216,6.351139,-4.614758,-14.169671,-13.72038,-11.954431,-11.41294,-0.8121038,0.13435952,0.8546771,587.1845703,3174086.75,-5.25E-09,0.015711084,4.017341137,1
